,ABN,Name,Main activity,Full time staff,Part time staff,Volunteers,Year,Casual staff,Total revenue,Total gross income,Employee expenses,All other expenses,Total expenses,Net surplus deficit,type,cat1_1,formed_combined2
487,26678648760,Australian Rainforest Conservation Society Inc,Environmental activities,1,1,20,2018,0.0,236171.0,272514.0,116889.0,132040.0,248929.0,23585.0,Citizen group,public interest,1982.0
488,26678648760,Australian Rainforest Conservation Society Inc,Environmental activities,1,1,20,2019,0.0,333659.0,436882.0,130702.0,138740.0,269442.0,167440.0,Citizen group,public interest,1982.0
496,27075428787,Reachout Australia,Mental health and crisis intervention,29,5,0,2013,,,,,,,,Service Group,disabled and health advocacy,1996.0
497,27075428787,Reachout Australia,Mental health and crisis intervention,26,4,30,2014,0.0,5466089.0,5595649.0,2625151.0,2825917.0,5451068.0,144581.0,Service Group,disabled and health advocacy,1996.0
498,27075428787,Reachout Australia,Mental health and crisis intervention,28,8,50,2015,0.0,5883369.0,6046706.0,2998787.0,2904656.0,5903443.0,143263.0,Service Group,disabled and health advocacy,1996.0
499,27075428787,Reachout Australia,Mental health and crisis intervention,29,5,180,2016,1.0,7596565.0,7763490.0,3383877.0,4243641.0,7627518.0,135972.0,Service Group,disabled and health advocacy,1996.0
500,27075428787,Reachout Australia,Mental health and crisis intervention,30,6,50,2017,1.0,7414499.0,7414499.0,0.0,7249308.0,7249308.0,165191.0,Service Group,disabled and health advocacy,1996.0
501,27075428787,Reachout Australia,Mental health and crisis intervention,30,10,200,2018,1.0,8419233.0,8419233.0,3737198.0,4158092.0,7895290.0,523943.0,Service Group,disabled and health advocacy,1996.0
502,27075428787,Reachout Australia,Mental health and crisis intervention,41,17,100,2019,5.0,9398632.0,9398632.0,3868792.0,5106472.0,8975264.0,423368.0,Service Group,disabled and health advocacy,1996.0
503,27076461360,Australian Cancer Research Foundation,Grant-making activities,14,0,3,2013,,,,,,,,Service Group,disabled and health advocacy,1984.0
504,27076461360,Australian Cancer Research Foundation,Grant-making activities,14,0,6,2014,0.0,13490275.0,13925082.0,1401347.0,2122012.0,16923359.0,-2998277.0,Service Group,disabled and health advocacy,1984.0
505,27076461360,Australian Cancer Research Foundation,Grant-making activities,15,0,20,2015,0.0,11595418.0,12340448.0,893163.0,885959.0,13946928.0,-1606480.0,Service Group,disabled and health advocacy,1984.0
506,27076461360,Australian Cancer Research Foundation,Grant-making activities,15,1,20,2016,0.0,15415058.0,15434510.0,1477495.0,2050157.0,20642652.0,-5208142.0,Service Group,disabled and health advocacy,1984.0
507,27076461360,Australian Cancer Research Foundation,Grant-making activities,18,1,20,2017,0.0,9953413.0,11270861.0,1945370.0,2027388.0,12172758.0,-901897.0,Service Group,disabled and health advocacy,1984.0
508,27076461360,Australian Cancer Research Foundation,Grant-making activities,15,1,20,2018,2.0,11876446.0,11876446.0,2148157.0,1763188.0,9611345.0,2265101.0,Service Group,disabled and health advocacy,1984.0
509,27076461360,Australian Cancer Research Foundation,Grant-making activities,14,1,15,2019,2.0,12426130.0,14572522.0,2155295.0,1726104.0,22675553.0,-8103031.0,Service Group,disabled and health advocacy,1984.0
510,27098802094,The Australian Literacy And Numeracy Foundation Limited,,6,3,150,2013,,,,,,,,Service Group,social welfare and poor,1999.0
511,27098802094,The Australian Literacy And Numeracy Foundation Limited,Other education,6,0,301,2014,0.0,2091206.0,2094438.0,442618.0,1449734.0,1892352.0,202086.0,Service Group,social welfare and poor,1999.0
512,27098802094,The Australian Literacy And Numeracy Foundation Limited,Other education,6,1,200,2015,0.0,1650959.0,1815535.0,512220.0,1410539.0,1922759.0,-107224.0,Service Group,social welfare and poor,1999.0
513,27098802094,The Australian Literacy And Numeracy Foundation Limited,Other education,7,1,40,2016,5.0,2356775.0,2370116.0,535344.0,1591157.0,2126501.0,243615.0,Service Group,social welfare and poor,1999.0
514,27098802094,The Australian Literacy And Numeracy Foundation Limited,Other education,7,3,20,2017,5.0,3587383.0,3587383.0,743396.0,1840740.0,2584136.0,1003247.0,Service Group,social welfare and poor,1999.0
515,27098802094,The Australian Literacy And Numeracy Foundation Limited,Other education,8,3,350,2018,10.0,3683805.0,3683805.0,866785.0,2790223.0,3657008.0,26797.0,Service Group,social welfare and poor,1999.0
516,27098802094,The Australian Literacy And Numeracy Foundation Limited,Other education,12,5,50,2019,0.0,4024628.0,4260408.0,1148032.0,2805651.0,3953683.0,306725.0,Service Group,social welfare and poor,1999.0
523,27563622862,Scleroderma Australia Inc,,0,0,12,2013,,,,,,,,Citizen group,disabled and health advocacy,2005.0
524,27563622862,Scleroderma Australia Inc,Other health service delivery,0,0,6,2014,0.0,0.0,72721.0,0.0,23599.0,43599.0,29122.0,Citizen group,disabled and health advocacy,2005.0
525,27563622862,Scleroderma Australia Inc,Other health service delivery,0,0,250,2015,0.0,0.0,75173.0,0.0,16701.0,52301.0,22872.0,Citizen group,disabled and health advocacy,2005.0
526,27563622862,Scleroderma Australia Inc,Other health service delivery,0,0,150,2016,0.0,0.0,89457.0,0.0,29808.0,69808.0,19649.0,Citizen group,disabled and health advocacy,2005.0
527,27563622862,Scleroderma Australia Inc,Other health service delivery,0,0,15,2017,1.0,144315.0,144315.0,0.0,27375.0,77375.0,66940.0,Citizen group,disabled and health advocacy,2005.0
528,27563622862,Scleroderma Australia Inc,Other health service delivery,0,0,15,2018,0.0,68777.0,68777.0,0.0,20369.0,70369.0,-1592.0,Citizen group,disabled and health advocacy,2005.0
529,27563622862,Scleroderma Australia Inc,Other health service delivery,0,0,20,2019,0.0,61360.0,61360.0,0.0,10778.0,10778.0,50582.0,Citizen group,disabled and health advocacy,2005.0
554,28004778081,World Vision Australia,,494,115,1224,2013,,,,,,,,Hybrid group,public interest,1967.0
555,28004778081,World Vision Australia,International activities,515,113,1001,2014,0.0,380005000.0,380005000.0,52229000.0,38744000.0,359002000.0,21003000.0,Hybrid group,public interest,1967.0
556,28004778081,World Vision Australia,International activities,543,109,1000,2015,0.0,424367000.0,424367000.0,54067000.0,36715000.0,443053000.0,-18686000.0,Hybrid group,public interest,1967.0
557,28004778081,World Vision Australia,International activities,381,73,317,2016,244.0,435064000.0,435064000.0,37721000.0,38886000.0,429840000.0,5224000.0,Hybrid group,public interest,1967.0
558,28004778081,World Vision Australia,International activities,368,81,90,2017,245.0,404116000.0,404116000.0,36545000.0,37771000.0,400254000.0,3862000.0,Hybrid group,public interest,1967.0
559,28004778081,World Vision Australia,International activities,454,74,175,2018,180.0,398137000.0,398137000.0,40924000.0,35356000.0,390843000.0,7294000.0,Hybrid group,public interest,1967.0
560,28004778081,World Vision Australia,International activities,438,85,35,2019,128.0,577228000.0,577228000.0,46307000.0,34329000.0,567312000.0,9916000.0,Hybrid group,public interest,1967.0
561,28050738728,Special Olympics Australia,Other activity,25,12,2435,2013,,,,,,,,Leisure group,disabled and health advocacy,1976.0
562,28050738728,Special Olympics Australia,Sports,19,3,751,2014,0.0,19623568.0,19752521.0,2929341.0,14740143.0,19479841.0,272680.0,Leisure group,disabled and health advocacy,1976.0
563,28050738728,Special Olympics Australia,Sports,20,9,1334,2015,0.0,9327114.0,9350556.0,2273400.0,6968411.0,9241811.0,108745.0,Leisure group,disabled and health advocacy,1976.0
564,28050738728,Special Olympics Australia,Sports,23,15,1329,2016,0.0,5612951.0,5612951.0,2259167.0,3228990.0,5488157.0,124794.0,Leisure group,disabled and health advocacy,1976.0
565,28050738728,Special Olympics Australia,Sports,18,6,1539,2017,6.0,5408754.0,5408754.0,1892176.0,3572147.0,5464323.0,-55569.0,Leisure group,disabled and health advocacy,1976.0
566,28050738728,Special Olympics Australia,Sports,14,2,1500,2018,3.0,8419004.0,8419004.0,1949478.0,6519975.0,8469453.0,-50449.0,Leisure group,disabled and health advocacy,1976.0
567,28050738728,Special Olympics Australia,Sports,12,3,1135,2019,6.0,5702151.0,5702151.0,1558000.0,3650422.0,5208422.0,493729.0,Leisure group,disabled and health advocacy,1976.0
568,28057044514,Australian Childhood Foundation,Other health service delivery,60,22,10,2013,,,,,,,,Citizen group,age,1986.0
569,28057044514,Australian Childhood Foundation,Social services,65,25,0,2014,4.0,10851869.0,10851869.0,6435100.0,4416136.0,10851236.0,633.0,Citizen group,age,1986.0
570,28057044514,Australian Childhood Foundation,Social services,70,35,15,2015,5.0,12464736.0,12472203.0,7490266.0,4815651.0,12314954.0,157249.0,Citizen group,age,1986.0
571,28057044514,Australian Childhood Foundation,Social services,100,30,10,2016,0.0,13583753.0,13588705.0,8361096.0,4683518.0,13052772.0,535933.0,Citizen group,age,1986.0
572,28057044514,Australian Childhood Foundation,Social services,86,40,10,2017,3.0,15915440.0,15915440.0,10103284.0,5521439.0,15632377.0,283063.0,Citizen group,age,1986.0
573,28057044514,Australian Childhood Foundation,Social services,99,54,425,2018,0.0,20326890.0,20326890.0,13627421.0,7084798.0,20718896.0,-392006.0,Citizen group,age,1986.0
574,28057044514,Australian Childhood Foundation,Social services,133,70,400,2019,2.0,21860988.0,21860988.0,14319023.0,7477545.0,21838040.0,22948.0,Citizen group,age,1986.0
575,28070330997,Estia Foundation Of Australia,Other health service delivery,33,4,0,2013,,,,,,,,Service Group,identity groups,1994.0
576,28070330997,Estia Foundation Of Australia,Social services,31,2,0,2014,0.0,3307438.0,3307438.0,1998978.0,713732.0,2713351.0,594087.0,Service Group,identity groups,1994.0
577,28070330997,Estia Foundation Of Australia,Social services,34,2,10,2015,1.0,3471672.0,3616743.0,2397222.0,597735.0,2998871.0,617872.0,Service Group,identity groups,1994.0
578,28070330997,Estia Foundation Of Australia,Other health service delivery,32,2,18,2016,2.0,3525924.0,3525924.0,2389988.0,707916.0,3125098.0,400826.0,Service Group,identity groups,1994.0
579,28070330997,Estia Foundation Of Australia,Social services,32,2,18,2017,2.0,4214650.0,4214650.0,2415304.0,915356.0,3344011.0,870639.0,Service Group,identity groups,1994.0
580,28070330997,Estia Foundation Of Australia,Other health service delivery,29,11,10,2018,2.0,3919930.0,3919930.0,2720939.0,857635.0,3578599.0,341331.0,Service Group,identity groups,1994.0
581,28070330997,Estia Foundation Of Australia,Other health service delivery,33,10,10,2019,3.0,3924256.0,3924256.0,3060904.0,709966.0,3771075.0,153181.0,Service Group,identity groups,1994.0
582,28080557642,Australian Thyroid Foundation Limited,Other education,0,0,20,2013,,,,,,,,Hybrid group,disabled and health advocacy,1997.0
583,28080557642,Australian Thyroid Foundation Limited,Other activity,0,0,30,2014,0.0,0.0,69541.0,0.0,1651.0,1651.0,67890.0,Hybrid group,disabled and health advocacy,1997.0
584,28080557642,Australian Thyroid Foundation Limited,Other education,0,0,30,2015,0.0,0.0,56941.0,0.0,42336.0,42336.0,14605.0,Hybrid group,disabled and health advocacy,1997.0
585,28080557642,Australian Thyroid Foundation Limited,Other health service delivery,0,0,15,2016,0.0,0.0,94506.0,0.0,91340.0,91340.0,3166.0,Hybrid group,disabled and health advocacy,1997.0
586,28080557642,Australian Thyroid Foundation Limited,Advocacy and civic activities,0,0,15,2017,0.0,44528.0,44528.0,0.0,56541.0,56541.0,-12013.0,Hybrid group,disabled and health advocacy,1997.0
587,28080557642,Australian Thyroid Foundation Limited,Civic and advocacy activities,0,0,10,2018,0.0,69048.0,69048.0,0.0,49166.0,49166.0,19882.0,Hybrid group,disabled and health advocacy,1997.0
588,28080557642,Australian Thyroid Foundation Limited,Civic and advocacy activities,0,0,12,2019,0.0,70986.0,70986.0,0.0,55645.0,55645.0,15341.0,Hybrid group,disabled and health advocacy,1997.0
589,28095324379,Research Australia Limited,Civic and advocacy activities,4,0,0,2013,,,,,,,,Business association,business organization,2001.0
590,28095324379,Research Australia Limited,Civic and advocacy activities,4,0,0,2014,0.0,899270.0,936470.0,476289.0,473987.0,950276.0,-13806.0,Business association,business organization,2001.0
591,28095324379,Research Australia Limited,Civic and advocacy activities,5,0,0,2015,0.0,808726.0,841196.0,550635.0,402257.0,952892.0,-111696.0,Business association,business organization,2001.0
592,28095324379,Research Australia Limited,Advocacy and civic activities,4,0,0,2016,0.0,704924.0,815641.0,578189.0,354904.0,933093.0,-117452.0,Business association,business organization,2001.0
593,28095324379,Research Australia Limited,Advocacy and civic activities,5,0,0,2017,0.0,695424.0,695424.0,603348.0,216155.0,819503.0,-124079.0,Business association,business organization,2001.0
594,28095324379,Research Australia Limited,Civic and advocacy activities,7,0,0,2018,0.0,700730.0,700730.0,650400.0,265267.0,915667.0,-214937.0,Business association,business organization,2001.0
595,28095324379,Research Australia Limited,Civic and advocacy activities,5,0,0,2019,3.0,1344860.0,1344860.0,750971.0,409486.0,1160457.0,184403.0,Business association,business organization,2001.0
596,28161244069,The Australian Companion Animal Health Foundation,Other activity,0,0,13,2013,,,,,,,,Service Group,public interest,1989.0
597,28161244069,The Australian Companion Animal Health Foundation,Grant-making activities,0,0,30,2014,0.0,0.0,759195.0,0.0,9806.0,69349.0,689846.0,Service Group,public interest,1989.0
598,28161244069,The Australian Companion Animal Health Foundation,Grant-making activities,0,0,13,2015,0.0,0.0,76714.0,0.0,1241.0,70896.0,5818.0,Service Group,public interest,1989.0
599,28161244069,The Australian Companion Animal Health Foundation,Grant-making activities,0,0,13,2016,0.0,0.0,76384.0,0.0,6717.0,66843.0,9541.0,Service Group,public interest,1989.0
600,28161244069,The Australian Companion Animal Health Foundation,Animal protection,0,0,13,2017,0.0,310121.0,310121.0,0.0,374.0,82005.0,228116.0,Service Group,public interest,1989.0
601,28161244069,The Australian Companion Animal Health Foundation,Grant-making activities,0,0,13,2018,0.0,825582.0,825582.0,0.0,15130.0,88002.0,737580.0,Service Group,public interest,1989.0
602,28161244069,The Australian Companion Animal Health Foundation,Grant-making activities,0,0,13,2019,0.0,112338.0,112338.0,0.0,43284.0,108788.0,3550.0,Service Group,public interest,1989.0
603,28399654270,Sustainable Population Australia Incorporated,Environmental activities,0,1,15,2013,,,,,,,,Citizen group,public interest,1988.0
604,28399654270,Sustainable Population Australia Incorporated,Environmental activities,0,1,30,2014,0.0,0.0,94042.0,9096.0,94151.0,103247.0,-9205.0,Citizen group,public interest,1988.0
605,28399654270,Sustainable Population Australia Incorporated,Environmental activities,0,0,30,2015,0.0,0.0,99970.0,0.0,90187.0,91249.0,8721.0,Citizen group,public interest,1988.0
606,28399654270,Sustainable Population Australia Incorporated,Advocacy and civic activities,0,0,30,2016,0.0,0.0,77786.0,0.0,79931.0,79931.0,-2145.0,Citizen group,public interest,1988.0
607,28399654270,Sustainable Population Australia Incorporated,Environmental activities,0,0,30,2017,0.0,130170.0,130170.0,0.0,83678.0,83678.0,46492.0,Citizen group,public interest,1988.0
608,28399654270,Sustainable Population Australia Incorporated,Civic and advocacy activities,0,0,33,2018,0.0,217064.0,217064.0,0.0,167436.0,171486.0,45578.0,Citizen group,public interest,1988.0
609,28399654270,Sustainable Population Australia Incorporated,Environmental activities,0,0,50,2019,0.0,125010.0,125010.0,0.0,123692.0,123692.0,1318.0,Citizen group,public interest,1988.0
612,29008754818,Industrial Foundation For Accident Prevention,Other education,74,25,0,2013,,,,,,,,Professional group,occupational association,1963.0
613,29008754818,Industrial Foundation For Accident Prevention,Other education,50,30,0,2014,20.0,11768747.0,11943908.0,6639325.0,5888471.0,12532985.0,-589077.0,Professional group,occupational association,1963.0
614,29008754818,Industrial Foundation For Accident Prevention,Other education,31,28,0,2015,46.0,11101523.0,11106978.0,5649054.0,5608693.0,11262505.0,-155528.0,Professional group,occupational association,1963.0
615,29008754818,Industrial Foundation For Accident Prevention,Other education,36,14,0,2016,40.0,9237915.0,9237915.0,5045339.0,4910516.0,9963446.0,-725531.0,Professional group,occupational association,1963.0
